ID,y
7121,102.93409
7123,103.50006
7124,94.79003
7127,106.8044
7131,104.76539
7132,92.7511
7133,96.80161
7134,109.10418
7135,91.412384
7136,110.048645
7137,94.46723
7141,95.322266
7144,106.25268
7147,105.2619
7148,97.65998
7150,97.21804
7151,92.947586
7152,105.360016
7154,95.135666
7156,95.64336
7157,106.15865
7159,117.650894
7161,101.03292
7163,97.25583
7164,100.68543
7167,78.40987
7169,101.80853
7170,94.01429
7173,95.90202
7174,107.215866
7177,109.72554
7178,104.18405
7179,97.51236
7180,80.86501
7181,109.85036
7182,92.598816
7184,96.44521
7185,112.719284
7186,92.82725
7187,116.90575
7188,93.36506
7189,108.41271
7191,103.491844
7193,107.94027
7197,97.949036
7199,95.74199
7200,110.326225
7201,91.412384
7204,93.77605
7207,112.14487
7209,110.59043
7210,94.063675
7211,99.15568
7213,96.395454
7214,112.06026
7216,111.51898
7217,94.065575
7220,108.193695
7224,108.87485
7225,93.11048
7226,111.51898
7227,94.6453
7234,112.719284
7236,82.471634
7239,109.91573
7240,91.553535
7242,114.70461
7244,104.503044
7245,90.36681
7247,98.4809
7248,94.022125
7249,117.35328
7250,112.206276
7251,101.81093
7252,109.53142
7253,78.26351
7256,92.97693
7260,96.70716
7261,112.277245
7264,100.38476
7269,111.38045
7270,91.60544
7273,105.16831
7279,93.20763
7281,111.2287
7284,95.9016
7285,112.26617
7286,117.63623
7287,93.2278
7289,96.39056
7292,90.91081
7293,111.583374
7296,99.21273
7297,111.34816
7298,95.674614
7299,112.5372
7301,103.96201
7304,106.980255
7306,108.91798
7308,96.39056
7309,96.746056
7312,91.35356
7313,78.26351
7314,97.16539
7316,93.99962
7319,110.637825
7321,112.12207
7323,98.714005
7324,103.28178
7325,95.03573
7328,95.69593
7330,77.20875
7334,95.56697
7337,112.644936
7338,103.50879
7339,95.53438
7341,93.157135
7342,111.9267
7344,103.8964
7345,102.94943
7347,107.88561
7349,111.2287
7350,95.218414
7353,102.60902
7355,111.09387
7356,94.54069
7357,115.147316
7358,102.82509
7360,95.414474
7363,100.443016
7364,94.488625
7366,104.87008
7368,92.82771
7369,108.65159
7370,96.00125
7373,94.42105
7374,101.299515
7375,97.63316
7377,93.66813
7379,97.657104
7380,119.04012
7382,100.29394
7383,92.59248
7385,108.06648
7386,103.33535
7391,95.366646
7394,95.32914
7396,112.206276
7397,94.497635
7399,98.4393
7400,104.95704
7403,78.20859
7405,111.18485
7408,106.54143
7414,108.67045
7416,97.60315
7417,94.58492
7419,93.98326
7420,104.58881
7421,96.30345
7422,94.86921
7423,97.30491
7425,77.36891
7430,101.296364
7432,96.24412
7433,102.14782
7434,104.764084
7436,109.24041
7437,93.72404
7438,108.06663
7440,101.07204
7441,92.75439
7442,109.833015
7445,94.46511
7446,96.21081
7448,110.7251
7450,97.7744
7451,93.48439
7454,103.3198
7455,103.20897
7457,106.30841
7459,96.25142
7462,94.16761
7464,93.48439
7465,102.54984
7466,95.61823
7467,106.69793
7469,103.09881
7472,96.22793
7473,108.40115
7479,95.56697
7480,108.18328
7484,103.67829
7491,93.257454
7494,99.193474
7495,98.32445
7501,98.60796
7503,92.562164
7504,107.11026
7505,97.6159
7508,111.10316
7509,91.076546
7510,78.26351
7511,111.66352
7515,98.23326
7516,101.480286
7517,95.41042
7518,103.47044
7519,93.79933
7521,97.36752
7522,106.53625
7524,99.4821
7526,105.86669
7527,94.437164
7528,102.842674
7529,92.421455
7534,106.29321
7537,107.4191
7538,97.21353
7540,105.95458
7541,111.10316
7545,113.91985
7551,111.781044
7553,95.05424
7554,102.058876
7555,96.0293
7561,111.54312
7562,95.009094
7564,98.00535
7565,100.98182
7566,93.35092
7567,107.49912
7569,101.04341
7570,95.366684
7571,116.4341
7572,102.74263
7574,100.60783
7578,109.60365
7579,92.99403
7586,93.29271
7587,88.19484
7590,92.802605
7593,108.40115
7594,103.37646
7595,93.35092
7600,96.11976
7601,79.932556
7602,93.93921
7603,111.82608
7604,97.29894
7606,100.059265
7608,112.040726
7613,78.68481
7615,109.06424
7616,109.24041
7617,112.78971
7618,94.437164
7619,107.28482
7622,107.22367
7623,104.17884
7624,97.52978
7625,99.37185
7626,94.547226
7627,103.020676
7628,77.66924
7631,103.70116
7632,107.055016
7633,94.02597
7634,106.586296
7635,93.485634
7636,111.98591
7637,111.98591
7639,93.028694
7640,77.596886
7644,110.326225
7645,94.304825
7648,105.32601
7649,96.41702
7650,109.16929
7652,102.54984
7653,92.11744
7655,95.3284
7659,109.670494
7662,96.54205
7664,100.95725
7666,97.196495
7668,101.73933
7669,106.92587
7670,97.25406
7672,101.73715
7673,109.13685
7678,96.34264
7679,78.39726
7680,102.44318
7683,93.826065
7685,117.63623
7688,93.65409
7690,108.75177
7692,92.97042
7693,91.660515
7695,112.644936
7696,98.67471
7698,96.199936
7699,109.53314
7702,92.660065
7703,111.781525
7704,96.41702
7707,111.66352
7713,78.62028
7715,103.83588
7717,110.08387
7718,100.44267
7719,104.20235
7721,106.32877
7722,102.60605
7725,100.09547
7727,100.938644
7730,80.398125
7733,91.51876
7735,102.65497
7740,111.781525
7741,110.45221
7742,91.86273
7744,98.464714
7747,95.059555
7750,77.36891
7752,107.83256
7754,106.96839
7756,105.24866
7757,97.63626
7758,102.07563
7760,102.44318
7761,93.053986
7763,106.19943
7765,93.61828
7767,111.98591
7768,92.566605
7771,93.28148
7773,99.40724
7774,97.9189
7776,98.08894
7779,92.21775
7783,94.09599
7786,97.73346
7787,101.79854
7789,94.555336
7791,92.563934
7793,102.90771
7794,99.5863
7795,93.94245
7799,78.68481
7800,101.692795
7802,102.913055
7805,99.547066
7807,100.73525
7808,95.43173
7811,109.63785
7817,109.03957
7818,107.055016
7819,92.453896
7822,93.12359
7823,112.10414
7825,110.57488
7828,96.66103
7832,96.89987
7833,80.36218
7834,103.4202
7835,96.365005
7837,96.99232
7840,97.424034
7842,95.51146
7843,116.15332
7844,92.674675
7846,93.053986
7850,96.43425
7853,109.90852
7855,112.375336
7858,95.904755
7863,112.05507
7865,110.08848
7866,100.55303
7868,95.43447
7869,109.72827
7871,78.40987
7872,102.627975
7874,100.90322
7877,109.84037
7878,94.40333
7879,104.82691
7881,95.32196
7883,93.34266
7885,97.87254
7886,95.05424
7889,95.13372
7890,106.80172
7891,95.50149
7893,97.176346
7894,103.146225
7896,109.16929
7898,105.99935
7901,95.36543
7902,107.88561
7904,105.106964
7905,96.57096
7906,102.98116
7909,94.67681
7910,105.44772
7913,96.91479
7918,109.98527
7919,91.10952
7923,93.15199
7925,92.521515
7927,92.08778
7930,98.10044
7932,99.46407
7933,95.45335
7935,95.07152
7939,106.29199
7942,99.13991
7943,103.52644
7945,99.386505
7946,92.82771
7948,100.77942
7949,107.31926
7950,93.08701
7951,111.98591
7955,103.90683
7959,94.92334
7960,111.781525
7961,96.85322
7962,104.529045
7964,98.62733
7965,96.00087
7966,110.326225
7967,103.9504
7968,101.207695
7971,110.13535
7974,91.10952
7976,102.28792
7978,108.88096
7982,111.781525
7983,95.37157
7984,103.77485
7986,93.55041
7989,107.31926
7991,107.88561
7992,106.56594
7993,103.52403
7994,110.18112
7995,96.89987
7997,95.26004
7998,103.77485
7999,109.03957
8002,90.99728
8007,100.060745
8009,101.33615
8011,94.60154
8013,101.128784
8015,105.33412
8017,111.09865
8019,117.416405
8023,95.48179
8024,111.9267
8026,109.43643
8027,94.50178
8029,96.872925
8030,103.32855
8031,94.858925
8033,102.66998
8035,99.576126
8036,113.516716
8039,108.15251
8042,90.063484
8044,92.43564
8046,78.627686
8048,112.90664
8049,96.57096
8050,105.008125
8053,97.062355
8054,99.3442
8059,96.104065
8061,94.47466
8062,109.82307
8064,104.63893
8066,104.95424
8067,97.12521
8068,95.5289
8070,98.003334
8071,111.636635
8072,96.92642
8076,96.10232
8080,92.46544
8081,109.37645
8084,103.050095
8087,102.992714
8089,91.93765
8090,118.52061
8091,103.69236
8094,114.45215
8100,92.77272
8101,93.0263
8110,96.206345
8111,107.88561
8112,95.01949
8115,104.29619
8116,100.68726
8118,104.63893
8121,118.369995
8125,111.36166
8127,105.74315
8128,98.22212
8129,107.992256
8131,99.42733
8138,97.33911
8139,104.40097
8140,94.78853
8141,99.40724
8142,116.38901
8143,108.499695
8145,109.43643
8146,91.05123
8148,110.01858
8153,111.27978
8154,91.64649
8155,107.449745
8161,96.40659
8162,107.9989
8163,91.076546
8166,110.84681
8168,111.00484
8170,98.66744
8172,107.94027
8173,91.93665
8176,105.73192
8179,99.73072
8181,93.73003
8182,117.54092
8184,111.721825
8190,102.44318
8191,94.78348
8194,103.29016
8196,109.51383
8198,106.05909
8199,110.61519
8201,110.990166
8202,95.20069
8207,95.01253
8208,108.87181
8211,113.36002
8214,110.8943
8217,96.06086
8218,99.64568
8222,95.169075
8229,106.99808
8231,95.65232
8233,95.588776
8236,92.68471
8238,107.16949
8240,101.22178
8243,98.1341
8246,99.386734
8250,95.84591
8254,105.06592
8256,77.08199
8257,100.15834
8258,98.27031
8260,95.28949
8261,104.658936
8263,113.527794
8264,96.3635
8267,105.07397
8268,93.685005
8271,97.09905
8272,108.87181
8275,95.61167
8276,94.636536
8277,108.13127
8278,116.932335
8279,94.12119
8280,109.11519
8281,100.79414
8282,99.20396
8287,111.63445
8288,92.359406
8289,111.97749
8294,101.50317
8296,99.49815
8299,103.39805
8302,103.80657
8308,109.45698
8314,107.25526
8315,103.13774
8316,106.73851
8317,98.673744
8319,106.33736
8320,94.27253
8321,117.91135
8323,93.46883
8325,96.73624
8326,111.05817
8328,109.51339
8330,104.120964
8331,95.70084
8332,107.533905
8334,94.31626
8338,92.20691
8339,94.59347
8341,99.83109
8345,110.386665
8346,96.50087
8347,107.63236
8349,95.53534
8351,98.22643
8352,108.3594
8353,109.51339
8355,108.22287
8358,110.35796
8359,98.19456
8360,95.597885
8361,106.98068
8363,98.86718
8364,96.27289
8365,97.43519
8366,108.14403
8370,104.3738
8372,98.17786
8376,98.462944
8377,106.885956
8379,108.30863
8380,94.30005
8381,108.46034
8386,91.88615
8388,103.854904
8389,95.092255
8391,106.228455
8394,105.06592
8396,108.07576
8398,99.27333
8400,110.89946
8401,95.56021
8404,99.83109
8407,96.571304
8408,114.86931
8409,109.51339
8410,109.52835
8411,100.318405
8413,98.801384
8414,106.57901
8416,96.69464
